cod_municipio,municipio,cod_depto,poblacion_total,pob_urbana,pob_rural,pct_urbano,area_km2,densidad_hab_km2,ipm_municipal,priv_hacinamiento,priv_agua,priv_salud,priv_trabajo_informal,tasa_kg_hab_dia,kg_residuos_dia,ton_residuos_dia,pct_reciclable,kg_reciclables_dia,cobertura_recoleccion_pct,dist_centro_acopio_km,centros_acopio_existentes,acceso_vial,necesita_centro_acopio,potencial_reciclaje_kg_mes,label_clase
54599,RAGONVALIA,54,5643,4278,1365,75.8,104.4,54.03,41.4,15.5,36.3,16.2,93.1,0.576,3250.0,3.25,16.6,539.0,63.2,18.42,0,3,1,16170.0,Prioritario
54660,SALAZAR,54,128073,58764,69309,45.9,173.1,739.97,48.8,14.1,27.4,13.7,88.0,0.52,66534.0,66.534,14.3,9532.0,29.1,23.23,2,2,1,285960.0,Prioritario
54670,SAN CALIXTO,54,2669,1197,1472,44.9,95.5,27.94,73.5,16.8,53.9,13.2,95.4,0.569,1518.0,1.518,16.3,247.0,17.2,34.27,0,3,2,7410.0,Muy prioritario
54673,SAN CAYETANO,54,9543,5603,3940,58.7,1962.4,4.86,37.6,13.7,11.6,16.3,82.5,0.584,5574.0,5.574,17.5,973.0,35.9,19.38,0,3,1,29190.0,Prioritario
54680,SANTIAGO,54,6054,3347,2707,55.3,87.5,69.17,48.1,18.1,31.9,16.9,85.5,0.596,3607.0,3.607,15.9,572.0,31.2,26.39,0,2,2,17160.0,Muy prioritario
54720,SARDINATA,54,180693,133486,47207,73.9,125.6,1438.29,53.8,16.6,39.4,17.9,91.1,0.791,142851.0,142.851,16.3,23230.0,56.9,27.53,3,3,1,696900.0,Prioritario
54743,SILOS,54,19030,8566,10464,45.0,312.7,60.86,46.6,12.7,41.5,13.5,95.0,0.503,9565.0,9.565,13.1,1250.0,27.2,24.0,0,2,2,37500.0,Muy prioritario
54800,TEORAMA,54,85589,40029,45560,46.8,57.8,1480.14,67.1,14.9,54.7,15.6,94.1,0.559,47874.0,47.874,16.8,8019.0,19.2,34.05,0,2,2,240570.0,Muy prioritario
54810,TIBÚ,54,921,499,422,54.2,152.2,6.05,57.6,18.8,29.5,24.0,89.7,0.526,484.0,0.484,16.6,80.0,34.0,25.97,0,2,2,2400.0,Muy prioritario
54820,TOLEDO,54,21605,13746,7859,63.6,358.1,60.32,50.1,13.5,38.8,18.4,87.0,0.537,11597.0,11.597,15.1,1750.0,38.2,22.01,0,3,2,52500.0,Muy prioritario
54871,VILLA CARO,54,66259,31078,35181,46.9,164.1,403.74,64.8,11.4,43.0,14.3,92.0,0.491,32521.0,32.521,17.4,5671.0,30.3,34.78,1,2,2,170130.0,Muy prioritario
54874,VILLA DEL ROSARIO,54,15492,11263,4229,72.7,218.8,70.82,24.6,18.9,14.5,17.8,88.3,0.603,9334.0,9.334,16.4,1529.0,64.8,11.44,0,3,0,45870.0,No prioritario
63001,ARMENIA,63,90931,66585,24346,73.2,129.6,701.38,14.4,4.3,1.0,21.2,77.2,0.672,61075.0,61.075,14.3,8714.0,59.3,7.95,0,3,0,261420.0,No prioritario
63111,BUENAVISTA,63,5265,3672,1593,69.8,39.8,132.45,29.0,5.7,18.9,11.9,84.6,0.817,4301.0,4.301,14.2,611.0,50.9,16.68,0,3,1,18330.0,Prioritario
63130,CALARCÁ,63,168860,118733,50127,70.3,359.9,469.15,19.9,5.1,3.9,19.2,80.2,0.574,96921.0,96.921,13.6,13177.0,44.2,11.02,4,3,0,395310.0,No prioritario
63190,CIRCASIA,63,837366,666481,170885,79.6,2010.1,416.59,17.3,4.6,0.9,16.5,79.4,0.635,531761.0,531.761,16.6,88496.0,59.0,14.21,5,2,0,2654880.0,No prioritario
63212,CÓRDOBA,63,6952,4423,2529,63.6,250.2,27.79,30.7,6.9,13.0,15.1,88.7,0.599,4167.0,4.167,19.6,815.0,41.4,15.16,0,1,1,24450.0,Prioritario
63272,FILANDIA,63,5991,4622,1369,77.2,320.6,18.68,18.1,3.9,2.4,13.8,83.6,0.69,4136.0,4.136,14.8,612.0,64.7,8.42,0,2,0,18360.0,No prioritario
63302,GÉNOVA,63,182789,118640,64149,64.9,561.9,325.32,33.1,6.8,33.0,13.4,90.0,0.631,115286.0,115.286,16.6,19087.0,46.9,16.07,4,2,0,572610.0,No prioritario
63401,LA TEBAIDA,63,229401,177942,51459,77.6,53.3,4300.23,27.4,7.1,2.1,17.5,83.2,0.763,175033.0,175.033,15.3,26757.0,54.9,14.67,1,3,0,802710.0,No prioritario
63470,MONTENEGRO,63,5212,3601,1611,69.1,1887.5,2.76,25.8,7.1,1.5,16.7,83.4,0.432,2253.0,2.253,15.6,352.0,53.1,13.28,0,2,0,10560.0,No prioritario
63548,PIJAO,63,6270,3356,2914,53.5,311.9,20.1,28.8,5.1,28.3,14.1,85.4,0.373,2340.0,2.34,10.3,242.0,42.1,16.14,0,2,1,7260.0,Prioritario
63594,QUIMBAYA,63,8044,6587,1457,81.9,1734.1,4.64,22.0,6.4,0.6,15.6,82.3,0.638,5131.0,5.131,17.0,874.0,69.7,15.98,0,3,0,26220.0,No prioritario
63690,SALENTO,63,1187,782,405,65.9,101.5,11.69,19.7,5.1,14.5,16.7,81.7,0.702,833.0,0.833,15.5,129.0,43.9,16.89,0,2,0,3870.0,No prioritario
66001,PEREIRA,66,2556,1807,749,70.7,2168.2,1.18,15.1,3.9,1.4,18.3,75.4,0.508,1297.0,1.297,18.2,236.0,58.5,8.43,0,3,0,7080.0,No prioritario
66045,APÍA,66,2191,1316,875,60.1,620.3,3.53,33.6,3.5,21.4,12.4,89.1,0.35,766.0,0.766,16.2,124.0,37.1,17.3,0,2,1,3720.0,Prioritario
66075,BALBOA,66,3354,2583,771,77.0,475.2,7.06,31.6,3.1,26.0,10.9,88.7,0.704,2361.0,2.361,13.6,321.0,64.4,16.18,0,2,0,9630.0,No prioritario
66088,BELÉN DE UMBRÍA,66,12551,5843,6708,46.6,324.0,38.73,35.6,5.2,14.9,13.9,90.4,0.556,6975.0,6.975,17.4,1214.0,35.1,25.85,0,1,2,36420.0,Muy prioritario
66170,DOSQUEBRADAS,66,20365,20161,204,99.0,181.6,112.15,13.7,3.7,2.5,18.0,75.2,0.659,13416.0,13.416,20.0,2687.0,80.5,25.28,0,2,1,80610.0,Prioritario
66318,GUÁTICA,66,217706,155765,61941,71.5,1033.4,210.66,36.5,4.9,17.2,9.3,89.5,0.557,121339.0,121.339,17.3,20931.0,49.6,16.83,3,3,0,627930.0,No prioritario
66383,LA CELIA,66,2214,1423,791,64.3,289.6,7.65,37.5,4.1,33.8,14.0,90.0,0.53,1172.0,1.172,15.9,186.0,44.3,20.68,0,3,1,5580.0,Prioritario
66400,LA VIRGINIA,66,78572,57483,21089,73.2,30.0,2619.07,19.0,6.4,0.8,17.7,80.4,0.651,51189.0,51.189,15.3,7813.0,48.9,10.37,0,3,0,234390.0,No prioritario
66440,MARSELLA,66,9088,6116,2972,67.3,64.0,141.93,33.3,4.3,20.6,13.1,85.4,0.569,5172.0,5.172,16.9,873.0,52.3,14.98,0,3,1,26190.0,Prioritario
66456,MISTRATÓ,66,12221,6109,6112,50.0,195.8,62.42,65.3,16.4,41.5,17.1,93.3,0.589,7204.0,7.204,15.9,1147.0,24.0,28.65,0,2,2,34410.0,Muy prioritario
66572,PUEBLO RICO,66,45011,21543,23468,47.9,355.0,126.81,70.5,22.3,44.4,18.8,92.4,0.313,14092.0,14.092,9.0,1275.0,26.8,32.66,0,3,2,38250.0,Muy prioritario
66594,QUINCHÍA,66,1770,1143,627,64.6,228.6,7.74,41.4,6.8,17.5,12.1,91.7,0.54,956.0,0.956,14.3,137.0,40.2,20.34,0,1,1,4110.0,Prioritario
66682,SANTA ROSA DE CABAL,66,26591,19410,7181,73.0,1056.6,25.17,21.2,5.4,7.3,17.6,80.9,0.552,14676.0,14.676,16.0,2353.0,56.2,9.9,0,3,0,70590.0,No prioritario
66687,SANTUARIO,66,18026,10722,7304,59.5,30.0,600.87,39.9,3.7,25.9,13.9,88.7,0.567,10228.0,10.228,16.2,1659.0,34.0,21.47,0,2,1,49770.0,Prioritario
68001,BUCARAMANGA,68,32416,24399,8017,75.3,290.7,111.51,14.2,7.4,5.1,19.7,77.5,0.608,19710.0,19.71,20.6,4062.0,58.5,7.96,1,3,0,121860.0,No prioritario
68013,AGUADA,68,22482,13120,9362,58.4,30.0,749.4,41.8,4.5,6.7,13.8,91.9,0.647,14552.0,14.552,13.0,1895.0,34.1,21.26,0,3,2,56850.0,Muy prioritario
68020,ALBANIA,68,1109633,723593,386040,65.2,608.9,1822.36,48.1,4.5,30.3,8.9,92.4,0.462,512754.0,512.754,14.5,74488.0,49.2,22.05,8,2,1,2234640.0,Prioritario
68051,ARATOCA,68,4238,2771,1467,65.4,218.5,19.4,40.6,9.9,39.7,11.0,86.6,0.615,2607.0,2.607,14.5,378.0,43.2,18.52,0,3,1,11340.0,Prioritario
68077,BARBOSA,68,5136,2491,2645,48.5,404.9,12.69,21.6,6.3,4.4,17.1,85.9,0.589,3024.0,3.024,11.9,361.0,37.8,12.78,0,3,0,10830.0,No prioritario
68079,BARICHARA,68,4351,3182,1169,73.1,86.8,50.14,28.5,8.4,20.3,11.2,87.0,0.791,3442.0,3.442,15.8,543.0,55.4,13.54,0,2,0,16290.0,No prioritario
68081,BARRANCABERMEJA,68,4915,3475,1440,70.7,1136.1,4.33,26.4,13.7,3.7,23.6,80.5,0.594,2921.0,2.921,18.9,552.0,49.4,14.32,0,3,0,16560.0,No prioritario
68092,BETULIA,68,4241,2481,1760,58.5,854.1,4.97,43.9,7.3,29.0,16.1,82.8,0.61,2587.0,2.587,12.2,315.0,38.6,20.3,0,1,1,9450.0,Prioritario
68101,BOLÍVAR,68,113576,62003,51573,54.6,492.9,230.44,45.5,5.7,27.5,10.5,91.8,0.424,48163.0,48.163,16.2,7823.0,38.5,22.6,4,2,0,234690.0,No prioritario
68121,CABRERA,68,172285,126789,45496,73.6,209.5,822.48,34.0,7.8,13.6,6.8,90.1,0.453,78048.0,78.048,11.8,9173.0,50.0,15.43,4,3,0,275190.0,No prioritario
68132,CALIFORNIA,68,4782,3818,964,79.9,490.7,9.75,21.2,7.3,41.9,16.2,79.0,0.737,3524.0,3.524,15.8,557.0,69.6,12.82,0,3,0,16710.0,No prioritario
68147,CAPITANEJO,68,2986,1713,1273,57.4,104.8,28.5,35.7,10.9,23.4,8.7,89.5,0.579,1729.0,1.729,14.3,246.0,36.7,20.62,0,3,1,7380.0,Prioritario
68152,CARCASÍ,68,31211,16159,15052,51.8,683.1,45.69,60.8,17.7,53.8,6.7,95.1,0.651,20330.0,20.33,19.7,4005.0,25.9,27.08,2,2,1,120150.0,Prioritario
68160,CEPITÁ,68,4944,2868,2076,58.0,1771.1,2.79,32.0,8.3,16.3,12.5,90.8,0.472,2335.0,2.335,14.5,338.0,45.3,16.79,0,1,1,10140.0,Prioritario
68162,CERRITO,68,41742,20379,21363,48.8,884.2,47.21,41.9,13.7,37.4,10.4,96.1,0.587,24498.0,24.498,8.0,1960.0,28.1,19.54,2,1,0,58800.0,No prioritario
68167,CHARALÁ,68,19249,12289,6960,63.8,101.9,188.81,26.9,4.9,10.8,13.3,87.8,0.755,14531.0,14.531,9.9,1437.0,49.6,15.3,0,3,1,43110.0,Prioritario
68169,CHARTA,68,872,617,255,70.8,377.5,2.31,35.1,6.1,42.6,13.1,87.5,0.667,582.0,0.582,16.7,97.0,51.7,16.42,0,2,0,2910.0,No prioritario
68176,CHIMA,68,216535,141841,74694,65.5,51.8,4176.7,45.2,9.3,22.7,8.6,89.9,0.634,137315.0,137.315,17.9,24568.0,46.0,22.05,2,3,0,737040.0,No prioritario
68179,CHIPATÁ,68,338601,214756,123845,63.4,486.3,696.25,42.8,4.4,27.5,7.2,93.6,0.604,204645.0,204.645,17.0,34726.0,32.3,21.13,4,3,1,1041780.0,Prioritario
68190,CIMITARRA,68,4433,3067,1366,69.2,420.2,10.55,36.0,9.7,12.7,17.0,83.8,0.501,2222.0,2.222,16.9,376.0,42.3,23.69,0,3,1,11280.0,Prioritario
68207,CONCEPCIÓN,68,6648,4481,2167,67.4,30.0,221.6,36.2,15.7,29.3,7.9,93.2,0.728,4840.0,4.84,19.7,955.0,52.9,18.5,0,2,1,28650.0,Prioritario
68209,CONFINES,68,22349,13478,8871,60.3,60.7,368.22,32.6,5.9,38.7,11.9,93.9,0.542,12121.0,12.121,13.9,1686.0,49.7,17.65,0,3,1,50580.0,Prioritario
68211,CONTRATACIÓN,68,24392,17302,7090,70.9,174.2,140.02,29.2,5.2,14.6,7.4,82.8,0.674,16443.0,16.443,19.3,3170.0,50.5,14.67,0,2,1,95100.0,Prioritario
68217,COROMORO,68,43712,25896,17816,59.2,170.5,256.32,53.6,6.9,37.5,9.6,94.8,0.462,20192.0,20.192,10.5,2126.0,36.0,32.41,0,2,2,63780.0,Muy prioritario
68229,CURITÍ,68,498006,346683,151323,69.6,57.3,8688.36,35.7,10.8,12.7,12.5,86.9,0.534,265985.0,265.985,13.7,36564.0,53.4,20.3,5,1,0,1096920.0,No prioritario
68235,EL CARMEN DE CHUCURI,68,9715,5748,3967,59.2,390.2,24.89,58.9,6.2,38.4,14.4,92.7,0.701,6815.0,6.815,10.0,681.0,39.1,26.61,0,3,2,20430.0,Muy prioritario
68245,EL GUACAMAYO,68,3175,2250,925,70.9,330.9,9.6,33.0,4.3,32.0,7.2,87.0,0.606,1923.0,1.923,15.8,303.0,43.7,20.23,0,3,1,9090.0,Prioritario
68250,EL PEÑÓN,68,1115,592,523,53.1,193.8,5.75,57.8,10.6,48.0,15.8,95.4,0.679,757.0,0.757,14.7,111.0,26.0,27.16,0,1,2,3330.0,Muy prioritario
68255,EL PLAYÓN,68,3584,2370,1214,66.1,98.8,36.28,45.7,13.7,44.1,13.7,88.4,0.608,2180.0,2.18,16.5,359.0,44.2,25.27,0,2,1,10770.0,Prioritario
68264,ENCINO,68,12586,8254,4332,65.6,861.3,14.61,32.0,6.5,19.3,11.2,93.4,0.465,5852.0,5.852,16.2,951.0,52.9,19.71,0,1,1,28530.0,Prioritario
68266,ENCISO,68,337798,191751,146047,56.8,1783.8,189.37,35.3,15.3,34.5,7.8,90.5,0.648,219037.0,219.037,12.4,27147.0,53.0,16.91,1,3,0,814410.0,No prioritario
68271,FLORIÁN,68,5262,2636,2626,50.1,137.0,38.42,56.0,7.8,35.7,9.8,91.3,0.503,2648.0,2.648,13.9,369.0,27.1,28.52,0,2,2,11070.0,Muy prioritario
68276,FLORIDABLANCA,68,19986,14478,5508,72.4,117.4,170.27,11.0,5.1,3.3,19.8,76.3,0.696,13903.0,13.903,12.3,1703.0,54.9,6.81,0,3,0,51090.0,No prioritario
68296,GALÁN,68,12970,7063,5907,54.5,441.2,29.4,41.9,10.6,24.8,8.1,92.0,0.57,7391.0,7.391,19.0,1407.0,38.5,20.1,0,3,1,42210.0,Prioritario
68298,GÁMBITA,68,113448,60336,53112,53.2,159.2,712.47,51.1,6.5,55.1,8.0,92.8,0.439,49836.0,49.836,13.9,6931.0,39.1,23.84,3,1,1,207930.0,Prioritario
68307,GIRÓN,68,1262340,867993,394347,68.8,207.0,6098.23,16.5,8.5,12.5,15.5,79.2,0.638,805608.0,805.608,14.9,120111.0,57.5,12.04,10,3,0,3603330.0,No prioritario
68318,GUACA,68,5138,2381,2757,46.4,594.4,8.64,60.3,11.8,42.5,10.1,93.9,0.711,3654.0,3.654,18.9,691.0,19.1,27.59,0,1,2,20730.0,Muy prioritario
68320,GUADALUPE,68,5535,2567,2968,46.4,30.0,184.5,39.1,4.6,36.4,13.2,90.1,0.575,3183.0,3.183,10.4,331.0,34.8,18.32,0,2,1,9930.0,Prioritario
68322,GUAPOTÁ,68,87508,59388,28120,67.9,1190.3,73.52,31.4,5.9,16.1,12.4,85.3,0.617,53981.0,53.981,12.9,6969.0,55.0,17.93,0,3,1,209070.0,Prioritario
68324,GUAVATÁ,68,45588,27703,17885,60.8,267.0,170.75,40.4,3.4,44.6,12.4,93.9,0.679,30959.0,30.959,12.3,3804.0,37.4,18.68,0,3,1,114120.0,Prioritario
68327,GÜEPSA,68,371042,225234,145808,60.7,149.3,2484.59,29.6,6.9,15.5,12.0,90.0,0.61,226212.0,226.212,15.4,34761.0,47.7,14.14,3,2,0,1042830.0,No prioritario
68344,HATO,68,38218,23746,14472,62.1,219.8,173.84,46.9,6.4,23.0,9.2,88.8,0.615,23515.0,23.515,17.0,3999.0,46.8,21.47,0,1,2,119970.0,Muy prioritario
68368,JESÚS MARÍA,68,6997,4759,2238,68.0,233.9,29.91,40.8,5.8,20.9,9.6,88.6,0.535,3742.0,3.742,18.5,693.0,54.9,19.35,0,3,1,20790.0,Prioritario
68370,JORDÁN,68,38683,15442,23241,39.9,30.6,1262.18,53.7,17.9,43.0,11.8,91.8,0.528,20440.0,20.44,21.2,4335.0,19.5,26.42,0,1,2,130050.0,Muy prioritario
68377,LA BELLEZA,68,98288,56258,42030,57.2,1471.3,66.8,36.1,5.5,32.0,12.9,90.7,0.662,65046.0,65.046,8.5,5513.0,38.9,16.71,1,3,0,165390.0,No prioritario
68385,LANDÁZURI,68,58505,28893,29612,49.4,257.1,227.53,49.1,6.1,50.1,14.5,89.3,0.481,28121.0,28.121,16.3,4574.0,35.9,32.75,0,1,2,137220.0,Muy prioritario
68397,LA PAZ,68,33292,18583,14709,55.8,416.4,79.96,36.1,1.7,28.5,7.8,92.7,0.687,22880.0,22.88,13.4,3068.0,33.4,20.43,0,1,1,92040.0,Prioritario
68406,LEBRIJA,68,91127,68742,22385,75.4,766.5,118.88,27.0,9.3,17.3,14.0,80.3,0.644,58723.0,58.723,15.3,8975.0,62.0,13.2,0,2,1,269250.0,Prioritario
68418,LOS SANTOS,68,109615,62140,47475,56.7,71.9,1525.57,44.6,9.0,53.6,11.5,81.1,0.506,55436.0,55.436,13.3,7378.0,30.8,21.16,3,1,0,221340.0,No prioritario
68425,MACARAVITA,68,160795,84745,76050,52.7,431.9,372.31,50.3,13.6,60.6,11.4,88.9,0.641,103009.0,103.009,12.0,12406.0,37.7,24.27,4,2,1,372180.0,Prioritario
68432,MÁLAGA,68,42945,24645,18300,57.4,177.5,241.98,19.3,8.6,11.2,11.9,84.8,0.557,23904.0,23.904,20.3,4851.0,44.6,12.8,2,3,0,145530.0,No prioritario
68444,MATANZA,68,9889,6641,3248,67.2,676.0,14.63,38.2,6.2,39.3,13.1,90.6,0.679,6719.0,6.719,18.7,1259.0,55.3,17.4,0,2,1,37770.0,Prioritario
68464,MOGOTES,68,17397,7906,9491,45.4,30.0,579.9,49.4,11.3,30.3,12.3,91.8,0.508,8845.0,8.845,14.1,1248.0,28.5,23.12,0,1,2,37440.0,Muy prioritario
68468,MOLAGAVITA,68,117209,63690,53519,54.3,217.3,539.49,51.9,15.4,77.0,9.0,92.0,0.563,65938.0,65.938,19.0,12520.0,27.2,28.93,1,1,1,375600.0,Prioritario
68498,OCAMONTE,68,3070,1966,1104,64.1,118.7,25.86,38.6,5.0,18.8,8.7,94.2,0.646,1982.0,1.982,11.4,225.0,53.2,18.13,0,1,1,6750.0,Prioritario
68500,OIBA,68,25941,19924,6017,76.8,411.1,63.11,31.8,5.6,25.6,13.6,88.1,0.68,17653.0,17.653,13.2,2328.0,67.3,15.31,0,2,1,69840.0,Prioritario
68502,ONZAGA,68,6581,2729,3852,41.5,430.1,15.3,55.1,12.1,61.7,8.5,91.0,0.356,2344.0,2.344,8.0,188.0,25.2,31.12,0,3,2,5640.0,Muy prioritario
68522,PALMAR,68,14069,5816,8253,41.3,104.7,134.41,32.5,8.9,0.2,10.6,84.6,0.426,5989.0,5.989,11.5,691.0,23.7,19.2,0,1,1,20730.0,Prioritario
68524,PALMAS DEL SOCORRO,68,133414,93510,39904,70.1,104.1,1281.54,27.3,6.7,21.6,10.0,90.1,0.705,94019.0,94.019,17.0,15978.0,53.4,13.67,2,3,0,479340.0,No prioritario
68533,PÁRAMO,68,18844,15170,3674,80.5,214.3,87.95,31.5,7.7,26.2,8.2,88.4,0.661,12464.0,12.464,17.9,2226.0,63.7,17.03,0,2,1,66780.0,Prioritario
68547,PIEDECUESTA,68,14524,12373,2151,85.2,83.4,174.08,16.2,7.0,8.9,18.3,79.7,0.649,9424.0,9.424,18.5,1740.0,68.3,7.28,0,3,0,52200.0,No prioritario
68549,PINCHOTE,68,1155,836,319,72.4,672.1,1.72,23.8,4.9,19.9,9.2,83.9,0.531,613.0,0.613,12.5,77.0,66.5,14.89,0,3,0,2310.0,No prioritario
68572,PUENTE NACIONAL,68,51187,33387,17800,65.2,157.1,325.8,26.4,3.6,22.2,11.4,85.2,0.525,26849.0,26.849,18.4,4949.0,51.5,14.3,0,1,1,148470.0,Prioritario
68573,PUERTO PARRA,68,42696,29800,12896,69.8,30.0,1423.2,36.1,9.7,10.9,15.5,74.7,0.467,19958.0,19.958,17.2,3432.0,38.5,20.98,1,2,0,102960.0,No prioritario
68575,PUERTO WILCHES,68,655962,347867,308095,53.0,156.1,4203.38,40.3,13.6,8.8,16.0,78.6,0.554,363419.0,363.419,17.0,61790.0,37.3,27.75,10,2,1,1853700.0,Prioritario
68615,RIONEGRO,68,7677,5076,2601,66.1,70.4,109.1,37.8,7.4,31.0,17.7,84.1,0.567,4350.0,4.35,10.4,454.0,46.4,24.62,0,2,1,13620.0,Prioritario
68655,SABANA DE TORRES,68,19820,13296,6524,67.1,34.6,573.63,36.6,14.7,9.9,19.0,77.2,0.541,10723.0,10.723,17.1,1838.0,49.0,23.49,0,2,1,55140.0,Prioritario
68669,SAN ANDRÉS,68,20928,14239,6689,68.0,55.4,377.57,42.4,9.9,32.7,12.0,89.5,0.617,12907.0,12.907,12.7,1644.0,46.7,20.71,0,2,1,49320.0,Prioritario
68673,SAN BENITO,68,228528,176417,52111,77.2,279.0,819.03,49.8,3.4,68.9,9.7,95.2,0.688,157206.0,157.206,16.0,25197.0,58.6,22.4,2,2,0,755910.0,No prioritario
68679,SAN GIL,68,11253,8993,2260,79.9,1205.2,9.34,13.7,6.1,4.6,13.8,79.5,0.837,9420.0,9.42,19.1,1799.0,73.4,8.36,0,2,0,53970.0,No prioritario
68682,SAN JOAQUÍN,68,22075,12381,9694,56.1,356.3,61.95,41.4,10.1,43.1,7.3,89.5,0.453,10009.0,10.009,15.4,1540.0,39.5,22.27,0,1,1,46200.0,Prioritario
68684,SAN JOSÉ DE MIRANDA,68,39903,22439,17464,56.2,118.2,337.65,47.6,12.7,52.3,10.5,89.9,0.668,26643.0,26.643,12.6,3349.0,34.6,27.69,2,1,1,100470.0,Prioritario
68686,SAN MIGUEL,68,18692,9474,9218,50.7,422.9,44.2,33.6,8.6,14.9,8.6,86.6,0.631,11787.0,11.787,14.6,1719.0,35.3,16.6,0,1,1,51570.0,Prioritario
68689,SAN VICENTE DE CHUCURÍ,68,5981,3499,2482,58.5,141.0,42.4,34.9,5.8,20.5,14.3,85.1,0.522,3120.0,3.12,10.8,336.0,42.3,23.55,0,1,1,10080.0,Prioritario
68705,SANTA BÁRBARA,68,18946,9367,9579,49.4,106.3,178.19,53.8,6.4,71.3,14.1,88.6,0.564,10686.0,10.686,17.9,1912.0,24.3,29.11,0,3,2,57360.0,Muy prioritario
68720,SANTA HELENA DEL OPÓN,68,92275,48045,44230,52.1,61.2,1506.83,47.9,5.8,25.4,9.9,92.7,0.522,48136.0,48.136,14.1,6783.0,35.4,33.13,2,3,1,203490.0,Prioritario
68745,SIMACOTA,68,2105,1252,853,59.5,30.0,70.17,44.5,7.6,21.0,11.7,86.9,0.603,1269.0,1.269,18.8,239.0,42.5,26.19,0,1,1,7170.0,Prioritario
68755,SOCORRO,68,16972,11771,5201,69.4,153.3,110.74,15.1,4.2,5.7,13.9,82.1,0.748,12698.0,12.698,14.9,1886.0,65.6,8.56,0,1,0,56580.0,No prioritario
68770,SUAITA,68,3788,2700,1088,71.3,295.8,12.81,37.8,3.5,35.3,10.7,89.9,0.684,2589.0,2.589,15.1,390.0,59.1,16.89,0,3,1,11700.0,Prioritario
68773,SUCRE,68,114815,65147,49668,56.7,217.9,526.91,47.1,4.9,39.9,11.4,93.5,0.618,70916.0,70.916,12.9,9135.0,33.5,21.36,4,3,0,274050.0,No prioritario
68780,SURATÁ,68,861,502,359,58.4,148.5,5.8,44.2,8.1,57.7,13.5,87.9,0.549,473.0,0.473,18.0,85.0,43.4,20.79,0,1,1,2550.0,Prioritario
68820,TONA,68,4885,2681,2204,54.9,78.7,62.1,45.8,4.7,58.0,12.3,93.1,0.451,2202.0,2.202,12.9,283.0,30.9,23.43,0,3,2,8490.0,Muy prioritario
68855,VALLE DE SAN JOSÉ,68,26343,16933,9410,64.3,507.7,51.89,36.6,5.7,37.7,10.7,91.2,0.59,15554.0,15.554,17.9,2778.0,50.4,21.32,0,2,1,83340.0,Prioritario
68861,VÉLEZ,68,223673,161538,62135,72.2,50.4,4440.4,32.3,4.0,25.4,13.5,88.5,0.735,164492.0,164.492,15.6,25619.0,52.7,21.19,4,3,0,768570.0,No prioritario
68867,VETAS,68,11868,6992,4876,58.9,620.9,19.11,31.9,4.7,33.6,11.4,75.2,0.464,5501.0,5.501,9.5,521.0,38.3,17.75,0,2,1,15630.0,Prioritario
68872,VILLANUEVA,68,4917,3109,1808,63.2,73.5,66.89,27.5,10.7,6.6,8.5,90.5,0.519,2550.0,2.55,14.1,360.0,50.1,12.86,0,3,0,10800.0,No prioritario
68895,ZAPATOCA,68,394779,262252,132527,66.4,99.2,3979.87,26.9,5.3,16.3,9.2,83.5,0.626,247061.0,247.061,12.6,31144.0,38.3,13.06,3,1,0,934320.0,No prioritario
70001,SINCELEJO,70,985,551,434,56.0,42.1,23.4,30.4,16.9,8.4,16.5,88.2,0.495,488.0,0.488,15.2,74.0,32.5,14.68,0,1,0,2220.0,No prioritario
70110,BUENAVISTA,70,800,391,409,49.0,134.1,5.97,49.1,23.2,11.7,10.8,95.3,0.483,386.0,0.386,10.8,42.0,28.5,23.55,0,1,1,1260.0,Prioritario
70124,CAIMITO,70,29496,13559,15937,46.0,788.7,37.4,58.7,19.3,4.1,12.0,93.7,0.5,14748.0,14.748,16.9,2489.0,24.2,28.27,0,3,2,74670.0,Muy prioritario
70204,COLOSÓ,70,5411,3042,2369,56.2,454.3,11.91,59.6,17.0,14.1,9.7,94.1,0.466,2520.0,2.52,14.9,374.0,30.9,26.16,0,3,2,11220.0,Muy prioritario
70215,COROZAL,70,2125,1411,714,66.4,791.6,2.68,34.5,17.1,3.8,16.5,91.3,0.538,1143.0,1.143,15.6,178.0,41.5,16.77,0,2,1,5340.0,Prioritario
70221,COVEÑAS,70,47812,28471,19341,59.5,457.9,104.42,45.0,18.1,47.2,21.4,88.6,0.644,30813.0,30.813,17.4,5368.0,36.0,20.61,0,3,2,161040.0,Muy prioritario
70230,CHALÁN,70,20719,9834,10885,47.5,65.1,318.37,73.9,24.7,7.3,12.1,96.5,0.435,9019.0,9.019,17.1,1546.0,22.5,35.31,0,2,2,46380.0,Muy prioritario
70233,EL ROBLE,70,4839,2193,2646,45.3,164.5,29.41,64.3,21.7,6.0,11.0,96.5,0.403,1952.0,1.952,14.0,273.0,24.4,30.33,0,2,2,8190.0,Muy prioritario
70235,GALERAS,70,1333,805,528,60.5,95.9,13.89,46.1,21.1,11.4,13.3,94.3,0.541,722.0,0.722,13.2,96.0,40.5,22.47,0,1,1,2880.0,Prioritario
70265,GUARANDA,70,64242,28596,35646,44.5,1208.0,53.18,66.1,19.1,50.1,11.0,95.9,0.587,37685.0,37.685,8.6,3252.0,26.0,30.89,2,3,1,97560.0,Prioritario
